tic_id,candidate_number,period,t0,duration_days,duration_hours,depth,depth_ppm,snr,n_transits,bls_power,tls_sde,bls_fap,tier,snr_category,TIC_ID,r_star,t_eff,crowdsap,stellar_activity_flag,vetting_passed,hard_rejection_cause,batman_fit,multiplicity_boost_applied,notes,class_label,confidence_planet,confidence_eb,confidence_blend,confidence_other,period_days,period_err,T0_btjd,T0_err,duration_err,depth_err,sde,Rp_Rs,Rp_Rs_err,a_Rs,a_Rs_err,impact_param,r_planet_earth,r_planet_err,orbital_distance_AU,t_eq_kelvin,odd_even_sigma,secondary_sigma,centroid_shift_arcsec,duration_ratio,flat_bottom_ratio
25132694,1,9.449873,1330.247263,0.163838,3.932110,0.000706,706.216426,13.925971,3,163.971111,5.148025,1.000000,false_positive,high,25132694,0.835607,5175.000000,0.992981,False,False,ECLIPSING_BINARY_SECONDARY,False,False,,ECLIPSING_BINARY_SECONDARY,0.000000,1.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
30312916,5,7.026736,1326.146129,0.075000,1.800000,0.007024,7023.546393,13.922959,3,112.248985,0.000000,1.000000,false_positive,high,30312916,1.000000,5778.000000,0.864546,True,False,ECLIPSING_BINARY_SECONDARY,False,False,,ECLIPSING_BINARY_SECONDARY,0.000000,1.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
25299762,3,9.192646,1325.506155,0.075000,1.800000,0.000267,266.930399,13.833330,3,588.913479,0.000000,1.000000,false_positive,high,25299762,78.090599,3559.000000,0.999895,False,False,STELLAR_COMPANION,False,False,,STELLAR_COMPANION,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
25375552,4,6.964614,1326.731307,0.415168,9.964043,0.000260,259.642677,13.799396,4,71.906362,5.124180,1.000000,false_positive,high,25375552,1.373270,5911.000000,0.984592,False,False,ECLIPSING_BINARY_SECONDARY,False,False,,ECLIPSING_BINARY_SECONDARY,0.000000,1.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
24750915,5,0.536081,1325.376594,0.072500,1.740000,0.000175,174.950393,13.776886,52,142.083187,0.000000,1.000000,false_positive,high,24750915,10.458600,4958.000000,0.996084,False,False,PHYSICALLY_EVAPORATED,False,False,,PHYSICALLY_EVAPORATED,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
29781308,4,4.218283,1329.116510,0.075000,1.800000,0.000408,407.912862,13.728678,6,133.844329,0.000000,1.000000,false_positive,high,29781308,21.172600,4687.000000,0.996079,False,False,STELLAR_COMPANION,False,False,,STELLAR_COMPANION,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
24705603,1,9.468590,1330.259048,0.180247,4.325927,0.001250,1249.839376,13.626361,3,182.276942,7.559758,1.000000,false_positive,high,24705603,0.755353,5115.000000,0.999427,False,False,ECLIPSING_BINARY_SECONDARY,False,False,,ECLIPSING_BINARY_SECONDARY,0.000000,1.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
31178354,5,6.670584,1331.057447,0.235147,5.643532,0.002630,2629.829180,13.616953,4,81.137159,22.711639,1.000000,false_positive,high,31178354,1.000000,5778.000000,0.946301,False,False,ECLIPSING_BINARY_ODD_EVEN,False,False,,ECLIPSING_BINARY_ODD_EVEN,0.000000,1.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
30315586,3,12.934998,1328.672604,0.075000,1.800000,0.005517,5516.605760,13.615904,2,106.781186,0.000000,1.000000,false_positive,high,30315586,14.121300,8784.000000,0.940256,False,False,STELLAR_COMPANION,False,False,,STELLAR_COMPANION,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
25064731,1,9.932048,1331.980351,0.072500,1.740000,0.000774,774.496065,13.528326,2,114.700917,0.000000,1.000000,false_positive,high,25064731,8.790180,4783.000000,0.999331,False,False,STELLAR_COMPANION,False,False,,STELLAR_COMPANION,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
30315586,5,0.862923,1326.000104,0.075000,1.800000,0.001453,1452.524869,13.377217,32,106.759165,0.000000,1.000000,false_positive,high,30315586,14.121300,8784.000000,0.940256,False,False,STELLAR_COMPANION,False,False,,STELLAR_COMPANION,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
24704388,3,6.776520,1331.147867,0.075000,1.800000,0.000600,600.305384,13.363980,4,135.296571,0.000000,1.000000,false_positive,high,24704388,8.011480,4691.250000,0.996182,False,False,ECLIPSING_BINARY_ODD_EVEN,False,False,,ECLIPSING_BINARY_ODD_EVEN,0.000000,1.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
29781308,5,5.526824,1329.534010,0.075000,1.800000,0.000433,433.244704,13.216667,5,122.487437,0.000000,1.000000,false_positive,high,29781308,21.172600,4687.000000,0.996079,False,False,STELLAR_COMPANION,False,False,,STELLAR_COMPANION,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
24750915,3,6.351129,1328.907844,0.075000,1.800000,0.000622,622.015418,13.211431,4,133.168637,0.000000,1.000000,false_positive,high,24750915,10.458600,4958.000000,0.996084,False,False,STELLAR_COMPANION,False,False,,STELLAR_COMPANION,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
30718811,2,1.955802,1325.680445,0.100488,2.411719,0.000288,287.599066,13.149774,15,99.992201,7.921909,1.000000,false_positive,high,30718811,2.529160,7225.000000,0.925178,False,False,ECLIPSING_BINARY_SECONDARY,False,False,,ECLIPSING_BINARY_SECONDARY,0.000000,1.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
24704388,4,12.028181,1336.172867,0.075000,1.800000,0.000932,932.348761,13.144849,2,129.909261,0.000000,1.000000,false_positive,high,24704388,8.011480,4691.250000,0.996182,False,False,STELLAR_COMPANION,False,False,,STELLAR_COMPANION,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
29433169,1,12.457730,1335.013962,0.030000,0.720000,0.008951,8951.109321,13.082851,2,5495.588001,0.000000,1.000000,false_positive,high,29433169,75.010200,3627.000000,0.999196,False,False,STELLAR_COMPANION,False,False,,STELLAR_COMPANION,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
31530164,3,11.027204,1331.004835,0.075000,1.800000,0.000569,569.082097,13.044819,2,124.197646,0.000000,1.000000,false_positive,high,31530164,121.231003,3581.000000,0.992554,False,False,STELLAR_COMPANION,False,False,,STELLAR_COMPANION,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
25351345,4,0.570936,1325.338639,0.075000,1.800000,0.000168,167.511869,12.998976,48,113.641626,0.000000,1.000000,false_positive,high,25351345,10.894400,4902.000000,0.998213,False,False,ECLIPSING_BINARY_SECONDARY,False,False,,ECLIPSING_BINARY_SECONDARY,0.000000,1.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
31181554,2,8.935199,1330.648702,0.075000,1.800000,0.004805,4804.957359,12.996531,3,95.408509,4.738271,1.000000,false_positive,high,31181554,1.000000,5778.000000,0.887297,False,False,ECLIPSING_BINARY_SECONDARY,False,False,,ECLIPSING_BINARY_SECONDARY,0.000000,1.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
25375770,1,8.728607,1330.956250,0.042500,1.020000,0.000499,499.053222,12.944520,3,637.532044,0.000000,1.000000,false_positive,high,25375770,120.817001,3312.000000,0.998728,False,False,STELLAR_COMPANION,False,False,,STELLAR_COMPANION,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
24265859,5,0.518375,1325.616408,0.075000,1.800000,0.000249,249.321611,12.943708,53,101.172274,0.000000,1.000000,false_positive,high,24265859,9.614480,5311.000000,0.999493,False,False,PHYSICALLY_EVAPORATED,False,False,,PHYSICALLY_EVAPORATED,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
30315586,4,5.705100,1327.100104,0.075000,1.800000,0.003698,3698.022020,12.925014,4,101.030156,0.000000,1.000000,false_positive,high,30315586,14.121300,8784.000000,0.940256,False,False,STELLAR_COMPANION,False,False,,STELLAR_COMPANION,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
29821613,5,1.788382,1325.481540,0.021781,0.522741,0.002041,2041.093507,12.906125,16,8899.600092,7.976800,1.000000,false_positive,high,29821613,2.575130,7721.000000,0.984795,False,False,ECLIPSING_BINARY_SECONDARY,False,False,,ECLIPSING_BINARY_SECONDARY,0.000000,1.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
25355566,1,11.815044,1325.309837,0.032500,0.780000,0.001123,1123.495834,12.885838,2,110.456978,0.000000,1.000000,false_positive,high,25355566,69.879700,3902.000000,0.995658,False,False,STELLAR_COMPANION,False,False,,STELLAR_COMPANION,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
29859905,3,12.401654,1327.431423,0.075000,1.800000,0.000295,295.289544,12.831204,2,6678.690633,0.000000,1.000000,false_positive,high,29859905,51.008202,3957.000000,0.998870,False,False,STELLAR_COMPANION,False,False,,STELLAR_COMPANION,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
31105740,5,4.479062,1327.412438,0.072500,1.740000,0.004014,4014.349705,12.660564,6,95.922766,0.000000,1.000000,false_positive,high,31105740,1.000000,5778.000000,0.771829,False,False,ECLIPSING_BINARY_SECONDARY,False,False,,ECLIPSING_BINARY_SECONDARY,0.000000,1.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
29821613,1,1.788382,1325.865944,0.022971,0.551307,0.001936,1935.788004,12.591311,16,7780.248992,7.185124,1.000000,false_positive,high,29821613,2.575130,7721.000000,0.984795,False,False,ECLIPSING_BINARY_SECONDARY,False,False,,ECLIPSING_BINARY_SECONDARY,0.000000,1.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
25064731,2,12.568543,1328.926601,0.075000,1.800000,0.000864,864.112295,12.588237,2,96.818660,0.000000,1.000000,false_positive,high,25064731,8.790180,4783.000000,0.999331,False,False,ECLIPSING_BINARY_SECONDARY,False,False,,ECLIPSING_BINARY_SECONDARY,0.000000,1.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
25170460,2,9.070583,1330.800086,0.035000,0.840000,0.000998,998.363202,12.548755,3,109.656372,0.000000,1.000000,false_positive,high,25170460,68.564400,3834.000000,0.996621,False,False,STELLAR_COMPANION,False,False,,STELLAR_COMPANION,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
25299762,4,9.913809,1328.586155,0.040000,0.960000,0.000383,382.851500,12.486783,2,476.475286,0.000000,1.000000,false_positive,high,25299762,78.090599,3559.000000,0.999895,False,False,STELLAR_COMPANION,False,False,,STELLAR_COMPANION,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
29779873,3,0.655432,1325.454203,0.075000,1.800000,0.002331,2331.061971,12.463761,42,90.411563,0.000000,1.000000,false_positive,high,29779873,1.000000,5778.000000,0.550184,False,False,ECLIPSING_BINARY_ODD_EVEN,False,False,,ECLIPSING_BINARY_ODD_EVEN,0.000000,1.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
25155698,4,0.527815,1325.356139,0.075000,1.800000,0.000137,137.437820,12.402300,52,105.098767,0.000000,1.000000,false_positive,high,25155698,9.975870,4870.000000,0.996180,False,False,PHYSICALLY_EVAPORATED,False,False,,PHYSICALLY_EVAPORATED,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
29433169,2,0.622242,1325.768962,0.075000,1.800000,0.000936,936.382455,12.342463,44,4833.093164,0.000000,1.000000,false_positive,high,29433169,75.010200,3627.000000,0.999196,False,False,STELLAR_COMPANION,False,False,,STELLAR_COMPANION,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
29430569,4,0.693398,1325.788907,0.065000,1.560000,0.004667,4666.971926,12.214506,39,87.580023,4.927145,1.000000,false_positive,high,29430569,0.243184,3055.000000,0.985991,True,False,ECLIPSING_BINARY_SECONDARY,False,False,,ECLIPSING_BINARY_SECONDARY,0.000000,1.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
31530164,4,11.611503,1336.369835,0.045000,1.080000,0.001201,1201.375028,12.171291,2,107.923528,0.000000,1.000000,false_positive,high,31530164,121.231003,3581.000000,0.992554,False,False,STELLAR_COMPANION,False,False,,STELLAR_COMPANION,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
29821613,2,1.788382,1326.376301,0.024156,0.579747,0.001927,1927.330940,12.142837,15,8045.326089,6.884356,1.000000,false_positive,high,29821613,2.575130,7721.000000,0.984795,False,False,ECLIPSING_BINARY_SECONDARY,False,False,,ECLIPSING_BINARY_SECONDARY,0.000000,1.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
25355566,2,6.225052,1328.111132,0.070000,1.680000,0.000519,519.459571,12.121498,4,93.931680,0.000000,1.000000,false_positive,high,25355566,69.879700,3902.000000,0.995658,False,False,ECLIPSING_BINARY_SECONDARY,False,False,,ECLIPSING_BINARY_SECONDARY,0.000000,1.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
29821613,4,1.788382,1325.524566,0.022082,0.529958,0.001923,1922.928528,12.098075,16,8607.266468,7.147777,1.000000,false_positive,high,29821613,2.575130,7721.000000,0.984795,False,False,ECLIPSING_BINARY_SECONDARY,False,False,,ECLIPSING_BINARY_SECONDARY,0.000000,1.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
25375770,2,2.499525,1327.237500,0.075000,1.800000,0.000179,178.796210,11.969793,11,549.175874,0.000000,1.000000,false_positive,high,25375770,120.817001,3312.000000,0.998728,False,False,STELLAR_COMPANION,False,False,,STELLAR_COMPANION,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
29859905,4,8.800365,1330.810173,0.037500,0.900000,0.000873,872.599588,11.962925,3,5793.205290,0.000000,1.000000,false_positive,high,29859905,51.008202,3957.000000,0.998870,False,False,STELLAR_COMPANION,False,False,,STELLAR_COMPANION,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
29390897,5,0.650305,1325.458979,0.070000,1.680000,0.003924,3924.428175,11.859832,42,67.618377,0.000000,1.000000,false_positive,high,29390897,0.273939,3056.000000,0.857911,False,False,ECLIPSING_BINARY_SECONDARY,False,False,,ECLIPSING_BINARY_SECONDARY,0.000000,1.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
30527625,2,7.321725,1331.128155,0.378979,9.095500,0.001376,1376.238143,11.837484,4,48.317438,8.726929,1.000000,false_positive,high,30527625,0.653020,5435.569824,0.915177,False,False,ECLIPSING_BINARY_ODD_EVEN,False,False,,ECLIPSING_BINARY_ODD_EVEN,0.000000,1.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
30312722,2,5.492344,1327.622965,0.207531,4.980734,0.002024,2024.377244,11.828842,5,72.920900,5.691306,1.000000,false_positive,high,30312722,1.000000,5778.000000,0.368407,False,False,ECLIPSING_BINARY_SECONDARY,False,False,,ECLIPSING_BINARY_SECONDARY,0.000000,1.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
25170460,3,8.232783,1331.232586,0.065000,1.560000,0.001148,1147.933459,11.707284,3,94.627876,0.000000,1.000000,false_positive,high,25170460,68.564400,3834.000000,0.996621,False,False,STELLAR_COMPANION,False,False,,STELLAR_COMPANION,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
29758639,3,9.576384,1334.240479,0.063685,1.528438,0.000607,607.440791,11.646567,2,115.160061,7.439449,1.000000,false_positive,high,29758639,1.155210,6319.950195,0.996395,False,False,ECLIPSING_BINARY_SECONDARY,False,False,,ECLIPSING_BINARY_SECONDARY,0.000000,1.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
29859905,5,11.244902,1327.243923,0.075000,1.800000,0.000265,265.311319,11.556748,2,5360.850889,0.000000,1.000000,false_positive,high,29859905,51.008202,3957.000000,0.998870,False,False,STELLAR_COMPANION,False,False,,STELLAR_COMPANION,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
31508240,2,0.514922,1325.544811,0.072500,1.740000,0.000106,105.719383,11.474947,54,95.515068,0.000000,1.000000,false_positive,high,31508240,7.215060,5277.000000,0.985804,False,False,PHYSICALLY_EVAPORATED,False,False,,PHYSICALLY_EVAPORATED,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
30313007,2,0.989638,1325.353633,0.075000,1.800000,0.001469,1469.165368,11.365347,28,66.746048,4.667366,1.000000,false_positive,high,30313007,1.000000,5778.000000,0.765878,False,False,ECLIPSING_BINARY_SECONDARY,False,False,,ECLIPSING_BINARY_SECONDARY,0.000000,1.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
29755072,3,6.119856,1325.563939,0.075000,1.800000,0.000223,222.525487,11.297082,4,83.758876,4.626861,1.000000,false_positive,high,29755072,3.229480,8033.000000,0.990891,False,False,ECLIPSING_BINARY_SECONDARY,False,False,,ECLIPSING_BINARY_SECONDARY,0.000000,1.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
29430569,3,0.693630,1325.437657,0.052500,1.260000,0.004116,4116.054907,11.257892,39,75.792426,3.916260,1.000000,false_positive,high,29430569,0.243184,3055.000000,0.985991,True,False,ECLIPSING_BINARY_SECONDARY,False,False,,ECLIPSING_BINARY_SECONDARY,0.000000,1.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
29779873,4,0.655323,1325.766703,0.075000,1.800000,0.002174,2173.990950,11.242388,42,72.184446,0.000000,1.000000,false_positive,high,29779873,1.000000,5778.000000,0.550184,False,False,ECLIPSING_BINARY_SECONDARY,False,False,,ECLIPSING_BINARY_SECONDARY,0.000000,1.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
31530164,5,9.478076,1325.524835,0.075000,1.800000,0.000498,498.231260,11.207485,2,90.752815,0.000000,1.000000,false_positive,high,31530164,121.231003,3581.000000,0.992554,False,False,STELLAR_COMPANION,False,False,,STELLAR_COMPANION,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
25356351,3,9.576775,1329.959878,0.052500,1.260000,0.002514,2513.742123,11.191253,2,128.887750,0.000000,1.000000,false_positive,high,25356351,36.852600,4174.000000,0.994622,False,False,STELLAR_COMPANION,False,False,,STELLAR_COMPANION,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
30313007,5,3.980907,1327.759169,0.150199,3.604784,0.002140,2140.192046,11.037826,7,62.539644,21.049540,1.000000,false_positive,high,30313007,1.000000,5778.000000,0.765878,False,False,ECLIPSING_BINARY_SECONDARY,False,False,,ECLIPSING_BINARY_SECONDARY,0.000000,1.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
29821613,3,1.873727,1325.779204,0.023831,0.571952,0.001882,1881.883574,10.992606,15,8320.815959,6.610935,1.000000,false_positive,high,29821613,2.575130,7721.000000,0.984795,False,False,ECLIPSING_BINARY_SECONDARY,False,False,,ECLIPSING_BINARY_SECONDARY,0.000000,1.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
30718811,3,0.977477,1326.178606,0.075000,1.800000,0.000194,193.578516,10.816083,28,63.412742,0.000000,1.000000,false_positive,high,30718811,2.529160,7225.000000,0.925178,False,False,ECLIPSING_BINARY_SECONDARY,False,False,,ECLIPSING_BINARY_SECONDARY,0.000000,1.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
24695017,4,8.003999,1329.490197,0.582078,13.969883,0.000197,197.255976,10.547275,3,95.427205,13.403262,1.000000,false_positive,high,24695017,0.778876,5176.000000,0.997777,False,False,ECLIPSING_BINARY_SECONDARY,False,False,,ECLIPSING_BINARY_SECONDARY,0.000000,1.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
30728476,1,0.681453,1325.743807,0.075000,1.800000,0.000084,84.067491,10.524770,40,59.635721,4.074577,1.000000,false_positive,high,30728476,2.815290,8259.000000,0.991759,False,False,PHYSICALLY_EVAPORATED,False,False,,PHYSICALLY_EVAPORATED,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
25375770,3,0.829142,1325.717500,0.075000,1.800000,0.000097,96.744956,10.503981,33,435.674049,0.000000,1.000000,false_positive,high,25375770,120.817001,3312.000000,0.998728,False,False,STELLAR_COMPANION,False,False,,STELLAR_COMPANION,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
25356351,1,8.615584,1330.256128,0.070000,1.680000,0.001077,1076.865464,10.489347,3,113.920780,0.000000,1.000000,false_positive,high,25356351,36.852600,4174.000000,0.994622,False,False,STELLAR_COMPANION,False,False,,STELLAR_COMPANION,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
25170460,4,9.399221,1330.055086,0.045000,1.080000,0.001036,1036.340350,10.388222,2,73.860471,0.000000,1.000000,false_positive,high,25170460,68.564400,3834.000000,0.996621,False,False,STELLAR_COMPANION,False,False,,STELLAR_COMPANION,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
25299762,5,10.162028,1328.283655,0.075000,1.800000,0.000248,248.100978,10.172574,2,312.756720,0.000000,1.000000,false_positive,high,25299762,78.090599,3559.000000,0.999895,False,False,STELLAR_COMPANION,False,False,,STELLAR_COMPANION,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
24706359,5,0.743683,1325.727863,0.075000,1.800000,0.000215,214.570596,10.148350,37,53.785213,0.000000,1.000000,false_positive,high,24706359,1.018920,5478.000000,0.990950,False,False,ECLIPSING_BINARY_SECONDARY,False,False,,ECLIPSING_BINARY_SECONDARY,0.000000,1.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
25375770,4,1.000613,1325.885000,0.075000,1.800000,0.000103,103.302269,10.083193,27,418.462890,0.000000,1.000000,false_positive,high,25375770,120.817001,3312.000000,0.998728,False,False,STELLAR_COMPANION,False,False,,STELLAR_COMPANION,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
31635646,2,7.847297,1325.397253,0.072500,1.740000,0.000426,425.794452,9.925445,3,54.602901,0.000000,1.000000,false_positive,standard,31635646,26.662901,4620.700195,0.997592,False,False,STELLAR_COMPANION,False,False,,STELLAR_COMPANION,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
25356351,4,9.628119,1329.968628,0.045000,1.080000,0.001982,1981.942791,9.898604,2,100.201657,0.000000,1.000000,false_positive,standard,25356351,36.852600,4174.000000,0.994622,False,False,STELLAR_COMPANION,False,False,,STELLAR_COMPANION,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
31635646,3,12.206349,1335.298503,0.075000,1.800000,0.000615,614.575874,9.833667,2,54.029142,0.000000,1.000000,false_positive,standard,31635646,26.662901,4620.700195,0.997592,False,False,STELLAR_COMPANION,False,False,,STELLAR_COMPANION,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
25356351,2,4.625859,1325.333628,0.065000,1.560000,0.000575,574.895528,9.830984,6,97.987917,0.000000,1.000000,false_positive,standard,25356351,36.852600,4174.000000,0.994622,False,False,STELLAR_COMPANION,False,False,,STELLAR_COMPANION,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
31635646,1,12.316984,1336.519753,0.072500,1.740000,0.000693,693.246225,9.738935,2,53.961685,0.000000,1.000000,false_positive,standard,31635646,26.662901,4620.700195,0.997592,False,False,STELLAR_COMPANION,False,False,,STELLAR_COMPANION,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
30186108,3,1.648848,1326.108937,0.138022,3.312529,0.003975,3974.580113,9.626201,17,103.435675,17.817695,1.000000,false_positive,standard,30186108,0.290664,3125.000000,0.895477,False,False,ECLIPSING_BINARY_ODD_EVEN,False,False,,ECLIPSING_BINARY_ODD_EVEN,0.000000,1.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
29834926,2,2.325628,1326.130428,0.227668,5.464034,0.000107,106.882032,9.577882,12,30.473589,6.237704,1.000000,false_positive,standard,29834926,2.393080,7938.000000,0.998888,False,False,ECLIPSING_BINARY_SECONDARY,False,False,,ECLIPSING_BINARY_SECONDARY,0.000000,1.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
30312676,3,0.550974,1325.399872,0.072500,1.740000,0.000436,436.470700,9.457964,50,47.217816,0.000000,1.000000,false_positive,standard,30312676,1.000000,5778.000000,0.893111,False,False,ECLIPSING_BINARY_ODD_EVEN,False,False,,ECLIPSING_BINARY_ODD_EVEN,0.000000,1.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
25170460,5,0.525790,1325.720086,0.075000,1.800000,0.000124,124.199157,9.308188,52,60.481297,0.000000,1.000000,false_positive,standard,25170460,68.564400,3834.000000,0.996621,False,False,STELLAR_COMPANION,False,False,,STELLAR_COMPANION,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
29253938,4,8.043648,1328.527620,0.153544,3.685055,0.000183,183.483787,9.247462,4,57.785602,21.342797,1.000000,false_positive,standard,29253938,1.000000,4979.000000,0.994386,False,False,ECLIPSING_BINARY_ODD_EVEN,False,False,,ECLIPSING_BINARY_ODD_EVEN,0.000000,1.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
25375770,5,0.614904,1325.811250,0.072500,1.740000,0.000085,84.531048,9.185154,45,361.457209,0.000000,1.000000,false_positive,standard,25375770,120.817001,3312.000000,0.998728,False,False,STELLAR_COMPANION,False,False,,STELLAR_COMPANION,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
29834926,1,2.315637,1327.245878,0.251037,6.024889,0.000102,101.909554,9.104289,12,41.601895,5.247841,1.000000,false_positive,standard,29834926,2.393080,7938.000000,0.998888,False,False,ECLIPSING_BINARY_SECONDARY,False,False,,ECLIPSING_BINARY_SECONDARY,0.000000,1.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
25355566,3,5.591847,1325.843632,0.060000,1.440000,0.000433,432.883390,8.981601,4,51.934112,0.000000,1.000000,false_positive,standard,25355566,69.879700,3902.000000,0.995658,False,False,STELLAR_COMPANION,False,False,,STELLAR_COMPANION,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
29430569,1,0.694020,1325.778509,0.017802,0.427253,0.005564,5563.766957,8.926968,40,142.704572,7.244778,1.000000,false_positive,standard,29430569,0.243184,3055.000000,0.985991,True,False,ECLIPSING_BINARY_SECONDARY,False,False,,ECLIPSING_BINARY_SECONDARY,0.000000,1.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
25355566,4,3.524148,1326.103632,0.075000,1.800000,0.000293,292.663862,8.901430,7,51.014506,0.000000,1.000000,false_positive,standard,25355566,69.879700,3902.000000,0.995658,False,False,STELLAR_COMPANION,False,False,,STELLAR_COMPANION,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
