TIC_ID,candidate_number,depth,period,duration,snr,n_transit,flat_bottom_ratio,ingress_symmetry,odd_even_sigma,secondary_depth_ratio,impact_param_proxy,chi2_ratio,oot_rms,centroid_shift,r_star,t_eff,crowdsap,r_planet_earth,t_eq,duration_ratio
25200252,5,0.0015189279510525037,1.2041194427558934,1.7999999999999998,20.77638030744663,22.0,0.6534711040700456,-0.049997530141899706,1.3423732298070405,0.0,0.0,0.9947418922538845,0.0029420039532771125,,0.26486799,3223.0,0.95920086,1.1259711579189609,680.6171276745144,1.8138919039049581
25202447,1,0.0031982383322950447,1.4536812302412072,3.838377304663728,47.04289093759124,19.0,0.31784020079784414,0.9589665327395253,0.20959958401638973,0.0,0.0,1.1701529831128603,0.0030560954787184832,,1.68366003,7139.0,0.97812527,10.385777571674128,2363.061400291015,1.2910385016973978
25202447,2,0.0033127179289202946,1.4536812302412072,3.425948497626033,48.64768861372492,19.0,0.20984575059327226,0.9427282207849713,0.3144227669577483,0.0,0.0,1.1545914142403404,0.003044472841988783,,1.68366003,7139.0,0.97812527,10.570020612787854,2363.061400291015,1.152318040723476
25202447,3,0.0033302123630566394,1.4536812302412072,2.901046493195481,51.87285892557849,20.0,0.16029186906368137,0.8758479498537471,0.06073187344093393,0.0,0.21881121917354027,1.1225151786161918,0.003037301824563826,,1.68366003,7139.0,0.97812527,10.597893954296554,2363.061400291015,0.9757672111542737
25202447,4,0.002275096379018744,0.5015060777077739,1.7999999999999998,38.21852119907219,55.0,0.5716970005832231,0.4824520175689086,0.051728857895905526,0.0,0.5615543398610479,1.366439897260699,0.0029537068047499923,,1.68366003,7139.0,0.97812527,8.759584466141956,3369.2972978340313,0.8274398608861085
25202447,5,0.0021583374657527235,0.5001671183648115,1.7999999999999998,35.45196371851795,55.0,0.3732747129310945,-0.8252342831520727,0.4039043436065827,0.0,0.5607354711584391,1.0457637063035525,0.0031668785572100833,,1.68366003,7139.0,0.97812527,8.531851345379803,3372.3011820967577,0.8279950068597777
25226885,1,0.12208803184778194,1.6317710293692433,2.3923130269613835,498.0505971119157,17.0,0.5077342198225508,0.9990514060128356,1.0753946179602938,0.12983892409082148,0.5799412933373416,10.433804722792294,0.006277454079941766,,1.52812004,6222.0,0.89518613,58.24024868438527,1934.5399046655484,0.8146582696334774
25226885,2,0.03917044059765984,1.6317710293692433,0.6525941650653996,66.75480426002802,17.0,0.08719036742885584,-0.9973095853023463,1.1156902251868006,0.2163134253768358,0.9749945075933852,1.0590377049141972,0.026377941312860843,,1.52812004,6222.0,0.89518613,32.988753268360995,1934.5399046655484,0.22222895887514812
25226885,3,0.01586366769315295,1.6317710293692433,2.7020682162626177,94.20034703076435,17.0,0.540510293729782,0.9675329539118311,0.43531096164863003,6.675021624080731,0.3915902348813338,1.0160995993187418,0.02936846510682156,,1.52812004,6222.0,0.89518613,20.993675322303083,1934.5399046655484,0.9201397111012989
25226885,4,0.030250757057326494,1.6317710293692433,0.4920802418991938,82.9248253761989,17.0,0.5909756492972351,-0.9818806198056116,0.6194854213458698,0.15177134803866268,0.9858603689745014,1.0193525022397454,0.027533911765420062,,1.52812004,6222.0,0.89518613,28.990439429135957,1934.5399046655484,0.16756888996905134
25226885,5,0.006175982931538093,1.6294269172131153,3.641941942793988,39.403764705148916,17.0,0.1556366707435223,-0.7878736373443039,1.0725095768838449,1.1274914961311302,0.0,1.0677764343701979,0.010489459078099873,,1.52812004,6222.0,0.89518613,13.099047529207924,1935.4671438891044,1.2407683657488289
25230545,1,0.0006595144923333172,8.389704570047488,1.7999999999999998,18.008508701383068,3.0,0.609704179898859,0.08962098852038239,,0.06309866641863017,0.9967962632745619,1.06659472849115,0.0005353540474879682,,10.8441,4827.0,0.99533856,30.376301078231354,1821.923381280339,0.07998255761020752
25230545,2,0.0008596803224713014,11.860537400249644,1.7999999999999998,16.788408593952592,2.0,0.6,-0.9285222006801187,,0.1841356570110705,0.9974171250120417,1.0820093452836195,0.0005369403409036083,,10.8441,4827.0,0.99533856,34.68096794630023,1623.3451814328937,0.07182672714744273
25230545,3,0.00038296255128306855,2.872320153876231,1.7999999999999998,16.269418027313428,9.0,0.9074019291805744,0.3637937529262168,0.36218120211171473,0.0,0.9944454526816722,1.1126583694787178,0.000538810444365505,,10.8441,4827.0,0.99533856,23.147328280169564,2604.3622011433895,0.10525322627237697
25230545,4,0.0008081401151259583,10.477557578168582,1.7999999999999998,15.977076121274646,2.0,0.6059349170074686,0.9817407661491546,,0.30850514565088194,0.9972075799247075,1.0952536764876557,0.0005376987393699955,,10.8441,4827.0,0.99533856,33.625290857468976,1691.8387972152082,0.07467959922701818
25230545,5,0.00042756666564104857,3.241144502952093,1.7999999999999998,16.247370146872356,8.0,0.2073145638832634,0.6925654662690142,2.768254436761562,0.0,0.9946775856519725,1.1573436039798704,0.0005389847291478823,,10.8441,4827.0,0.99533856,24.458208141517858,2501.5711942775138,0.10303640425385045
25243422,1,0.01406084475158531,1.9189798623237901,5.2072315500398485,64.14753430931155,14.0,0.28261754817235873,0.7948599725211943,0.008706120925724838,1.2001983865721342,0.0,1.1928729985672157,0.010013858009016715,,0.27840999,3138.0,0.99600679,3.600971834924282,576.9151969788028,4.3478190695286
25243422,2,0.013456726559774257,1.9133177863956394,4.2998065703879105,61.296811548386636,15.0,0.3458426321922025,0.7960957922031923,1.375070341674093,1.2711445804769177,0.0,1.1519188880443074,0.010080431106972232,,0.27840999,3138.0,0.99600679,3.5227654784413547,577.4837243715729,3.59367955927589
25243422,3,0.011811538779014877,0.9571130919908541,1.7999999999999998,48.42536768699775,29.0,0.49464039533341875,-0.5597681751989633,0.5828046340844342,0.0,0.0,1.0160045932334494,0.010777804395677286,,0.27840999,3138.0,0.99600679,3.300405164599028,727.4687902539199,1.8918923446129754
25243422,4,0.012116630371665056,0.9567932965284971,1.7999999999999998,52.361741641925256,29.0,0.20514083311361145,-0.6546302011913306,0.09758186628029028,0.0,0.0,1.0097489889479385,0.010508459931110882,,0.27840999,3138.0,0.99600679,3.3427580839346107,727.5498301555389,1.892100705218145
25243422,5,0.010234691472674105,0.9571130919908541,1.7999999999999998,51.191505631899304,29.0,0.20524748810384974,-0.35783608753557217,1.1807970546895832,0.0,0.0,0.9543347527100154,0.01110053459521249,,0.27840999,3138.0,0.99600679,3.0722135169770532,727.4687902539199,1.8918923446129754
25244716,1,0.000557092978066831,8.17416686705367,2.9474223660075998,9.882872397521142,3.0,0.6539397921418052,0.2645679361067587,,0.0,0.58656966083845,1.0519354573113164,0.0006782285288618721,,0.98356903,5975.0,0.99518555,2.532199338150781,928.0410435144292,0.8098987794680678
25244716,2,0.0004464751242575504,11.442272781752594,1.8155623807292427,7.800332041610449,3.0,0.6,-0.8810174226699206,,0.007301070742513812,0.8950001993137305,1.0419133569133843,0.0006802331726442665,,0.98356903,5975.0,0.99518555,2.266901668648022,829.6168885612987,0.4460657386847623
25244716,3,0.0002472843254353041,8.11567337805698,3.5044883009662606,7.409609315094603,4.0,0.6739935356329215,-0.3748611058340593,0.0670588748217293,0.23487600988211835,0.26124240016163885,1.0260875176637354,0.0006816139356443208,,0.98356903,5975.0,0.99518555,1.6870670490821391,930.2653182026356,0.9652732298980358
25244716,4,0.0004936737033514049,8.823709711356843,2.5771868942642273,8.946979068949922,3.0,0.6088239767023459,0.40547755699017574,,0.1321657909222132,0.7234458611369298,0.9866013614663239,0.0006807947803156927,,0.98356903,5975.0,0.99518555,2.3837134436931957,904.6861592882626,0.6903811164884553
25245547,1,0.05471515150953876,10.661938782350257,1.2498738223260313,10.533550141833942,3.0,,,,0.11885761410174196,0.0,1.0522340308253466,0.05448918164459932,,0.18000001,31000.0,0.90102482,4.59256736697583,2341.1424075580626,1.1143465360877567
25245570,1,0.0497739931400375,12.778337729686744,1.4074915111396864,14.21384570024724,2.0,,,,0.0,0.0,1.1094824561602683,0.032457133608859344,,0.18000001,31000.0,0.50637156,4.380291110234332,2204.0178423586203,1.1813813153224253
25245570,2,0.04759461243726815,12.868374738397716,2.0510523803099803,16.140398155242043,2.0,0.6,-0.10085131886653595,,0.0,0.0,1.115190294279073,0.03248611064701959,,0.18000001,31000.0,0.50637156,4.283321072913323,2198.8654744972423,1.717531535892459
25246985,1,0.0008369205758640419,8.630655596016842,1.137507492097008,9.208357608056229,3.0,0.6,0.7563894301565747,,0.0,0.9742871442963292,1.1486480286277145,0.0006921320995618777,,1.46741998,5366.10009766,0.99927211,4.630477240029979,955.1679756987996,0.22530992090652302
25247445,1,0.00045233691195170167,8.04243120175463,1.56,13.34107009279622,3.0,0.6003522054826016,-0.2729981887842859,,0.0848700258360524,0.9950952871781156,1.0667495058964978,0.0004623237560952473,,6.88707018,4797.5,0.99537569,15.976981274439625,1555.6711202067565,0.09892102625783725
25247445,2,0.0005400729156445987,12.855275833943367,1.7999999999999998,12.17505893088398,2.0,0.6,0.7019769158939413,,0.0,0.9951738771987748,1.0603682388114057,0.00046277780076838936,,6.88707018,4797.5,0.99537569,17.457815960605746,1330.5149978708037,0.0981272344517967
25247445,3,0.000305984686878359,4.429938212879637,1.7999999999999998,11.924313813978022,6.0,0.5295064939324715,-0.03655823517419057,1.8494910533564484,0.0,0.9905314439930515,1.0775164580745873,0.0004629055760893869,,6.88707018,4797.5,0.99537569,13.140550453570603,1897.787949514793,0.13728604612647388
25247445,4,0.0003437064884614453,5.507465211394456,1.7999999999999998,11.412454912949144,5.0,0.7787089665659475,-0.5367573267345462,1.3286593262604125,0.16865865650868248,0.9917066596042104,1.07882445636061,0.0004635860311599349,,6.88707018,4797.5,0.99537569,13.927000050362466,1764.9388113106086,0.12852198760001646
25247445,5,0.00029507315734997357,4.131782541681092,1.7999999999999998,11.44087709776423,6.0,0.630908486066211,0.22244077922340297,0.5086535186619094,0.0542392697558599,0.990130828754172,1.080383372383037,0.00046389747911773307,,6.88707018,4797.5,0.99537569,12.904125068707817,1942.3810042888385,0.14014614497222722
25282861,1,0.0009560902713598995,9.231491105765915,1.372601523933196,9.217525164191475,4.0,0.6,-0.49183304662675853,0.6748384445998197,0.0,0.9366104356434888,1.0376680845430732,0.0013073827968245848,,1.00468004,5296.0,0.99434006,3.3884917063453006,803.1112879925901,0.3503725044059738
25283002,1,0.0028471640711752455,12.906253125356645,1.549296149830634,9.11993164362254,2.0,0.6,-0.909408596313819,,0.07626524132515525,0.9004239709202488,1.0781162910592021,0.0026116522919793048,,0.64143503,3790.0,0.90863699,3.733259031792444,463.5279564174103,0.43501341656575476
25285075,1,6.40201955774017e-05,0.5052067269747349,1.7999999999999998,11.88741398249269,55.0,0.9696809062652132,0.3323297364011556,0.8288738261786494,0.0,0.0,1.2883490908831228,0.0002829051085831504,,1.0,6505.0,0.97856981,0.8727456674404552,2549.7102936590713,1.2272960962826394
25285075,2,0.00017292479200492483,8.743743260995734,4.4228840028416085,12.831160707840372,4.0,0.6722444807754636,0.07754566361066025,0.7247369530507132,0.14738362295831983,0.0,1.0508228885229955,0.00028140568249087825,,1.0,6505.0,0.97856981,1.4343589057756945,985.7075426896022,1.193768652952209
25285075,3,0.00012994586904069294,3.375663461543559,2.1487568080805732,9.920895291082992,8.0,0.46009746577820015,0.16150736466441123,0.9415888211284535,0.004675949223362097,0.6060273932506756,1.0825351231748535,0.0002816728252471929,,1.0,6505.0,0.97856981,1.2433987951570802,1353.7158001183207,0.7954437746502206
25285075,4,0.0001432226900767164,7.122219988553613,3.1296467727538033,8.596679686555644,4.0,0.9959848902731352,-0.4122744875475422,0.27383390214488595,0.24234143967984312,0.42680373820043327,1.055119279185934,0.0002814437987815032,,1.0,6505.0,0.97856981,1.3053744756141497,1055.460741810078,0.9043442757369209
25285075,5,6.298318917360047e-05,0.733072944332433,1.7999999999999998,8.711736338102941,37.0,0.3353780301890382,0.0016951858353419084,0.8975117082126735,0.0,0.0,1.0838409096863737,0.0002827602574699334,,1.0,6505.0,0.97856981,0.8656483927326821,2252.154335200759,1.094718046585708
25285374,1,0.00039210785417038166,8.488409448669925,1.6800000000000002,8.158395334673784,3.0,0.6041483802113956,-0.9030859850136239,,0.0,0.9882472895131391,1.0402983343583647,0.0005928354790500044,,4.22082996,5213.0,0.9945271,9.116535565874095,1377.8587808177815,0.1528636476404179
